data,id_campanha,campanha,canal,objetivo,publico,regiao,dispositivo,impressoes,cliques,leads,conversoes,novos_clientes,investimento,receita_atribuida,orcamento_diario
2025-07-20,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,23031,572,23,4,3,950.19,2087.11,1349.24
2025-07-20,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Desktop,17605,2317,378,50,5,683.8,25643.34,883.2
2025-07-20,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Mobile,15833,1199,204,14,8,536.56,7459.57,627.6
2025-07-21,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sul,Desktop,3473,289,46,15,9,852.18,12116.13,952.56
2025-07-21,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,7934,330,37,8,7,1478.94,6115.2,1404.35
2025-07-21,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Desktop,9295,228,16,6,4,798.24,5746.81,1114.07
2025-07-21,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Desktop,16276,446,53,8,4,764.57,5626.21,1041.39
2025-07-21,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Centro-Oeste,Mobile,22851,371,35,5,5,801.99,3532.69,965.95
2025-07-21,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Tablet,17866,379,35,7,5,783.92,5608.54,974.16
2025-07-21,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,7453,60,9,2,1,552.55,7601.15,714.42
2025-07-21,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,6463,80,14,1,1,613.77,2215.81,658.89
2025-07-21,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Mobile,32120,773,33,6,6,831.96,2152.8,991.12
2025-07-21,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Centro-Oeste,Mobile,26111,561,27,4,4,757.78,1926.36,1349.24
2025-07-21,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Desktop,19746,2642,453,61,9,759.12,35706.78,883.2
2025-07-21,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,14125,1218,158,15,6,504.3,8112.36,627.6
2025-07-22,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Mobile,5654,403,69,24,13,1063.98,21695.91,952.56
2025-07-22,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,7205,317,29,3,3,1329.01,2702.39,1404.35
2025-07-22,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,10512,255,18,2,1,870.33,1990.63,1114.07
2025-07-22,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Centro-Oeste,Mobile,12055,295,25,4,0,511.45,3037.87,1041.39
2025-07-22,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,20527,311,23,4,3,646.44,3054.79,965.95
2025-07-22,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,19093,339,34,3,3,672.21,2011.19,974.16
2025-07-22,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Desktop,7837,61,11,0,0,592.03,0.0,714.42
2025-07-22,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,5537,63,9,0,0,512.18,0.0,658.89
2025-07-22,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Norte,Mobile,37427,756,26,2,2,941.98,1157.26,991.12
2025-07-22,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,30231,806,52,6,5,1178.98,3528.39,1349.24
2025-07-22,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Mobile,25804,2566,505,68,9,872.68,46473.99,883.2
2025-07-22,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Centro-Oeste,Desktop,14528,1234,97,5,4,513.96,3643.95,627.6
2025-07-23,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sul,Desktop,4028,261,50,21,11,700.99,19532.17,952.56
2025-07-23,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,7339,343,33,8,7,1478.86,8567.65,1404.35
2025-07-23,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Mobile,11604,270,22,3,2,863.53,2853.32,1114.07
2025-07-23,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Mobile,19125,492,63,25,11,885.41,18656.22,1041.39
2025-07-23,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Desktop,22249,366,34,4,4,846.25,2925.01,965.95
2025-07-23,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Tablet,19115,419,39,6,5,864.93,4346.66,974.16
2025-07-23,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Norte,Mobile,9134,75,4,0,0,753.92,0.0,714.42
2025-07-23,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,6117,80,11,1,1,628.31,2234.25,658.89
2025-07-23,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,42764,762,28,4,3,813.82,1480.8,991.12
2025-07-23,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Desktop,26704,623,35,2,1,857.17,1023.45,1349.24
2025-07-23,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Mobile,18961,2370,388,55,3,716.22,33284.08,883.2
2025-07-23,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,20956,1629,188,12,2,682.02,7967.97,627.6
2025-07-24,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Desktop,3747,287,41,16,10,904.98,14398.93,952.56
2025-07-24,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Centro-Oeste,Mobile,7037,301,23,4,2,1147.82,4297.68,1404.35
2025-07-24,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Desktop,11096,247,19,10,10,793.24,9267.44,1114.07
2025-07-24,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,17309,524,43,9,5,994.86,6087.84,1041.39
2025-07-24,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,24973,324,29,5,3,738.4,3314.03,965.95
2025-07-24,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,18338,358,35,6,5,823.47,4083.76,974.16
2025-07-24,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,8560,84,10,1,0,907.81,2876.18,714.42
2025-07-24,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,5055,57,7,2,2,479.67,5303.17,658.89
2025-07-24,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Centro-Oeste,Mobile,34149,722,10,0,0,791.93,0.0,991.12
2025-07-24,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,33606,996,48,7,7,1485.65,3733.12,1349.24
2025-07-24,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,22779,2593,393,55,4,814.88,29623.37,883.2
2025-07-24,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,16786,1641,202,16,6,599.82,7987.2,627.6
2025-07-25,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sul,Mobile,4110,273,59,19,13,775.32,17816.85,952.56
2025-07-25,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Desktop,6853,287,28,8,5,1167.47,7905.26,1404.35
2025-07-25,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Desktop,10478,240,24,4,4,820.57,4235.81,1114.07
2025-07-25,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,18186,446,56,15,11,779.01,11264.51,1041.39
2025-07-25,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,22212,352,25,6,6,748.6,3817.52,965.95
2025-07-25,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,21532,391,27,4,4,882.49,3289.32,974.16
2025-07-25,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7163,84,7,1,1,899.33,2852.46,714.42
2025-07-25,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Norte,Mobile,6372,89,16,2,2,735.0,4946.63,658.89
2025-07-25,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,42588,939,32,5,5,1092.07,2298.62,991.12
2025-07-25,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Desktop,26657,684,28,0,0,988.88,0.0,1349.24
2025-07-25,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Mobile,21267,1986,328,51,6,723.94,33666.67,883.2
2025-07-25,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,15250,1136,100,9,5,518.6,4810.46,627.6
2025-07-26,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Desktop,3144,258,41,16,14,764.18,13155.08,952.56
2025-07-26,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,5518,238,31,7,7,992.74,7347.86,1404.35
2025-07-26,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,10363,327,24,2,2,1068.12,1762.79,1114.07
2025-07-26,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Desktop,14520,433,44,18,8,722.41,12525.61,1041.39
2025-07-26,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,19867,300,17,1,1,674.68,639.07,965.95
2025-07-26,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Desktop,15517,262,18,4,3,536.75,2419.06,974.16
2025-07-26,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,6343,52,7,1,1,525.97,3605.29,714.42
2025-07-26,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Desktop,4678,47,8,0,0,373.57,0.0,658.89
2025-07-26,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Centro-Oeste,Mobile,27249,579,23,2,2,730.13,838.63,991.12
2025-07-26,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,24541,609,27,3,1,911.54,1925.77,1349.24
2025-07-26,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,17079,2102,334,35,5,651.78,25368.81,883.2
2025-07-26,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Desktop,10549,844,118,10,4,395.38,7194.27,627.6
2025-07-27,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,3102,246,33,10,5,668.52,8087.1,952.56
2025-07-27,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,4491,230,28,7,5,941.65,7139.42,1404.35
2025-07-27,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Tablet,7377,194,4,0,0,596.31,0.0,1114.07
2025-07-27,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Desktop,14238,407,42,14,7,594.02,8316.54,1041.39
2025-07-27,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,22737,390,33,6,5,819.41,3742.95,965.95
2025-07-27,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,14908,256,24,6,6,504.49,3322.8,974.16
2025-07-27,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Desktop,5612,36,3,2,2,349.02,5261.23,714.42
2025-07-27,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,6001,71,10,2,2,696.76,5593.2,658.89
2025-07-27,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Desktop,27993,583,24,0,0,658.65,0.0,991.12
2025-07-27,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,21168,651,39,4,3,1072.6,1944.3,1349.24
2025-07-27,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Mobile,21600,2646,511,68,13,796.6,40617.1,883.2
2025-07-27,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,15046,1135,171,16,9,514.42,11042.99,627.6
2025-07-28,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Desktop,4202,281,37,13,10,775.68,12099.07,952.56
2025-07-28,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,6530,276,24,6,5,1313.3,4832.15,1404.35
2025-07-28,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,10599,275,25,8,7,834.32,6533.38,1114.07
2025-07-28,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Desktop,17566,554,56,15,7,988.63,8424.0,1041.39
2025-07-28,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,24043,374,25,7,6,779.69,5302.32,965.95
2025-07-28,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,16511,310,39,6,4,624.69,4698.87,974.16
2025-07-28,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7862,82,8,1,1,756.8,3660.77,714.42
2025-07-28,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,6044,54,5,0,0,405.1,0.0,658.89
2025-07-28,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,33405,813,36,4,4,841.66,1795.46,991.12
2025-07-28,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Norte,Mobile,30319,765,36,5,4,1162.99,2850.73,1349.24
2025-07-28,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,26791,2459,422,59,4,881.72,28072.2,883.2
2025-07-28,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,17336,1381,163,15,8,584.82,9803.4,627.6
2025-07-29,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,3649,256,47,16,13,724.31,14037.26,952.56
2025-07-29,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,5189,224,32,9,7,945.7,10451.21,1404.35
2025-07-29,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Desktop,11617,323,34,5,5,1095.82,4244.28,1114.07
2025-07-29,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Centro-Oeste,Mobile,19205,512,53,21,12,869.3,14579.23,1041.39
2025-07-29,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,27567,445,26,5,4,1074.99,2908.59,965.95
2025-07-29,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,22860,492,58,9,8,1037.33,5435.02,974.16
2025-07-29,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Centro-Oeste,Mobile,8475,76,8,2,2,792.47,7342.77,714.42
2025-07-29,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,6334,88,15,0,0,736.08,0.0,658.89
2025-07-29,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,34832,899,33,4,4,1108.22,1868.06,991.12
2025-07-29,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,33048,764,41,7,7,1150.97,4187.92,1349.24
2025-07-29,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,21946,2677,477,65,8,806.62,31838.99,883.2
2025-07-29,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,16787,1519,172,11,5,587.64,5877.62,627.6
2025-07-30,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,4437,277,44,16,13,711.05,13539.08,952.56
2025-07-30,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,6797,290,27,5,4,1189.22,4148.27,1404.35
2025-07-30,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Mobile,9676,254,24,3,3,910.42,2590.83,1114.07
2025-07-30,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Mobile,19508,628,68,21,9,1043.66,14500.54,1041.39
2025-07-30,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,27870,473,32,4,3,1033.64,3120.61,965.95
2025-07-30,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,21480,389,37,13,11,815.28,8918.17,974.16
2025-07-30,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7416,65,10,2,2,632.27,7388.64,714.42
2025-07-30,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,5942,68,9,2,2,544.76,5531.04,658.89
2025-07-30,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,39921,774,23,2,2,1016.82,922.45,991.12
2025-07-30,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,34928,899,49,3,3,1334.6,1680.58,1349.24
2025-07-30,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,24388,2869,458,43,9,874.66,31727.22,883.2
2025-07-30,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Desktop,19946,1340,178,16,8,632.92,12276.8,627.6
2025-07-31,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,4956,310,43,12,8,876.7,10194.64,952.56
2025-07-31,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,6306,283,41,6,5,981.42,6543.6,1404.35
2025-07-31,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,12848,290,22,2,0,924.76,1998.72,1114.07
2025-07-31,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Desktop,15178,456,51,7,2,697.79,5402.92,1041.39
2025-07-31,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,25687,438,31,5,5,918.39,3684.58,965.95
2025-07-31,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,21907,422,46,13,12,899.66,9328.27,974.16
2025-07-31,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7221,67,5,3,3,679.17,9224.52,714.42
2025-07-31,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,5578,47,9,1,1,344.2,2722.58,658.89
2025-07-31,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Norte,Mobile,33892,734,24,5,4,954.69,2391.43,991.12
2025-07-31,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sul,Desktop,27641,724,29,2,2,1189.63,1221.82,1349.24
2025-07-31,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,20532,2771,473,48,2,787.74,30902.18,883.2
2025-07-31,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,17737,1388,165,20,6,593.54,12168.04,627.6
2025-08-01,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,4217,284,24,7,5,829.97,6348.87,952.56
2025-08-01,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Centro-Oeste,Desktop,6471,307,41,13,10,1249.62,11563.5,1404.35
2025-08-01,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Mobile,11138,307,27,7,6,1070.74,6722.09,1114.07
2025-08-01,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,18412,468,60,18,7,782.53,14420.71,1041.39
2025-08-01,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Norte,Mobile,33004,548,37,4,4,1217.85,2914.78,965.95
2025-08-01,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,21491,399,50,9,7,817.98,6070.17,974.16
2025-08-01,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Desktop,6940,63,10,1,1,562.68,3478.97,714.42
2025-08-01,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,6524,86,19,0,0,727.49,0.0,658.89
2025-08-01,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,40744,806,35,4,4,790.49,2316.62,991.12
2025-08-01,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,29605,774,39,3,3,1243.06,1595.59,1349.24
2025-08-01,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Desktop,21384,2750,501,63,7,802.68,39211.93,883.2
2025-08-01,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Mobile,21810,1787,183,17,7,714.9,10801.1,627.6
2025-08-02,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sul,Mobile,3234,205,41,11,7,563.16,9155.72,952.56
2025-08-02,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,5530,224,15,3,2,1013.18,3370.14,1404.35
2025-08-02,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,8688,217,7,0,0,699.37,0.0,1114.07
2025-08-02,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Mobile,14890,395,51,19,10,726.5,12805.25,1041.39
2025-08-02,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,16716,250,19,1,1,555.84,839.2,965.95
2025-08-02,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Desktop,17045,365,33,11,8,721.58,6091.8,974.16
2025-08-02,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Desktop,5523,42,4,1,1,431.9,3608.61,714.42
2025-08-02,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,4855,61,11,1,0,487.71,2286.16,658.89
2025-08-02,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,33558,733,25,3,3,909.42,1475.59,991.12
2025-08-02,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Desktop,20818,520,11,3,3,730.42,1947.9,1349.24
2025-08-02,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Norte,Mobile,21569,2576,489,60,6,788.98,44137.93,883.2
2025-08-02,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Desktop,11993,954,114,6,2,435.26,3061.7,627.6
2025-08-03,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Desktop,3663,321,62,18,15,867.7,18120.03,952.56
2025-08-03,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Norte,Mobile,4930,208,27,7,6,923.39,7469.46,1404.35
2025-08-03,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Centro-Oeste,Mobile,11232,317,18,4,3,945.12,3025.7,1114.07
2025-08-03,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,10764,281,27,8,1,501.6,5503.56,1041.39
2025-08-03,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,19960,403,31,6,6,972.99,3681.78,965.95
2025-08-03,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,18134,409,36,7,6,780.97,4364.22,974.16
2025-08-03,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,5822,39,4,3,3,370.71,11157.09,714.42
2025-08-03,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Norte,Mobile,4050,30,5,2,2,234.91,5145.6,658.89
2025-08-03,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Mobile,26917,609,29,6,5,629.66,3126.3,991.12
2025-08-03,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Desktop,26454,633,26,2,2,1059.96,868.58,1349.24
2025-08-03,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,19265,2338,466,58,9,719.1,29880.26,883.2
2025-08-03,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Desktop,15041,1184,175,9,2,519.22,4899.42,627.6
2025-08-04,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,4565,305,48,18,12,859.22,14262.82,952.56
2025-08-04,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Desktop,6860,275,20,5,3,1162.97,4602.56,1404.35
2025-08-04,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,9797,287,23,6,4,1040.74,5831.64,1114.07
2025-08-04,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Tablet,21361,624,83,20,11,1175.52,14504.73,1041.39
2025-08-04,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,29261,442,30,5,4,982.2,3796.92,965.95
2025-08-04,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,23791,396,37,6,5,788.65,3542.81,974.16
2025-08-04,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Norte,Mobile,7259,46,6,1,1,424.4,3517.37,714.42
2025-08-04,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Desktop,6516,66,7,2,2,555.41,5495.14,658.89
2025-08-04,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,45913,872,37,4,4,1034.5,1763.47,991.12
